"api_version","results__corporate_grouping__name","results__corporate_grouping__wikipedia_id","results__corporate_grouping__companies_count","results__corporate_grouping__created_at","results__corporate_grouping__updated_at","results__corporate_grouping__curators__user__name","results__corporate_grouping__curators__user__opencorporates_url","results__corporate_grouping__memberships__membership__source__publisher","results__corporate_grouping__memberships__membership__source__retrieved_at","results__corporate_grouping__memberships__membership__source__url","results__corporate_grouping__memberships__membership__source__source_type","results__corporate_grouping__memberships__membership__company__name","results__corporate_grouping__memberships__membership__company__jurisdiction_code","results__corporate_grouping__memberships__membership__company__company_number","results__corporate_grouping__memberships__membership__company__opencorporates_url","results__corporate_grouping__memberships__membership__company__inactive"
"","","","","","","","","Ben Parker","2016-12-12T19:31:42+00:00","https://opencorporates.com/users/23275","user","TRUMP DEVELOPMENT SERVICES LLC","us_ny","3870226","https://opencorporates.com/companies/us_ny/3870226","False"
"","","","","","","","","Ben Parker","2016-12-12T19:32:30+00:00","https://opencorporates.com/users/23275","user","TRUMP ENDEAVOR 12 LLC","us_ny","4151568","https://opencorporates.com/companies/us_ny/4151568","False"
"","","","","","","","","Ben Parker","2016-12-12T19:32:50+00:00","https://opencorporates.com/users/23275","user","TRUMP ENDEAVOR 12 LLC","us_fl","M11000005046","https://opencorporates.com/companies/us_fl/M11000005046","False"
"","","","","","","","","Ben Parker","2016-12-12T19:34:00+00:00","https://opencorporates.com/users/23275","user","TRUMP HOTELS & CASINO RESORTS HOLDINGS, L.P.","us_ny","1926369","https://opencorporates.com/companies/us_ny/1926369","False"
"","","","","","","","","Ben Parker","2016-12-12T19:36:12+00:00","https://opencorporates.com/users/23275","user","TRUMP HOTELS & CASINO RESORTS HOLDINGS, L.P.","us_ny","1926369","https://opencorporates.com/companies/us_ny/1926369","False"
"","","","","","","","","Ben Parker","2016-12-12T19:36:47+00:00","https://opencorporates.com/users/23275","user","TRUMP HOTELS & CASINO RESORTS HOLDINGS, L.P.","us_mo","LF0010340","https://opencorporates.com/companies/us_mo/LF0010340","True"
"","","","","","","","","Ben Parker","2016-12-12T19:37:04+00:00","https://opencorporates.com/users/23275","user","TRUMP HOTELS & CASINO RESORTS HOLDINGS, L.P.","us_in","LP95060015","https://opencorporates.com/companies/us_in/LP95060015","True"
"","","","","","","","","Ben Parker","2016-12-12T19:41:07+00:00","https://opencorporates.com/users/23275","user","TRUMP PAGEANTS, L.P.","us_ny","2084559","https://opencorporates.com/companies/us_ny/2084559","False"
"","","","","","","","","Ben Parker","2016-12-12T19:43:10+00:00","https://opencorporates.com/users/23275","user","TRUMP PARK AVENUE LLC","us_ny","2722181","https://opencorporates.com/companies/us_ny/2722181","False"
"","","","","","","","","Ben Parker","2016-12-12T19:44:21+00:00","https://opencorporates.com/users/23275","user","TRUMP PLAZA/61ST LLC","us_ny","2082224","https://opencorporates.com/companies/us_ny/2082224","False"
"","","","","","","","","Ben Parker","2016-12-12T19:45:14+00:00","https://opencorporates.com/users/23275","user","TRUMP PRODUCTIONS LLC","us_ca","200620710377","https://opencorporates.com/companies/us_ca/200620710377","False"
"","","","","","","","","Ben Parker","2016-12-12T19:45:37+00:00","https://opencorporates.com/users/23275","user","TRUMP PRODUCTIONS LLC","us_de","3594736","https://opencorporates.com/companies/us_de/3594736","null"
"","","","","","","","","Ben Parker","2016-12-12T19:48:41+00:00","https://opencorporates.com/users/23275","user","TRUMP SHUTTLE, INC.","us_ny","1298000","https://opencorporates.com/companies/us_ny/1298000","True"
"","","","","","","","","Ben Parker","2016-12-12T19:49:04+00:00","https://opencorporates.com/users/23275","user","TRUMP SHUTTLE, INC.","us_nj","0100403423","https://opencorporates.com/companies/us_nj/0100403423","null"
"","","","","","","","","Ben Parker","2016-12-12T19:49:31+00:00","https://opencorporates.com/users/23275","user","TRUMP SHUTTLE INC.","us_dc","EXTUID_2808206","https://opencorporates.com/companies/us_dc/EXTUID_2808206","True"
"","","","","","","","","Ben Parker","2016-12-12T19:49:52+00:00","https://opencorporates.com/users/23275","user","TRUMP SHUTTLE, INC.","us_md","F03104122","https://opencorporates.com/companies/us_md/F03104122","True"
"","","","","","","","","Ben Parker","2016-12-12T19:50:14+00:00","https://opencorporates.com/users/23275","user","TRUMP SHUTTLE, INC.","us_fl","P25714","https://opencorporates.com/companies/us_fl/P25714","True"
"","","","","","","","","Ben Parker","2016-12-12T19:50:42+00:00","https://opencorporates.com/users/23275","user","TRUMP SHUTTLE, INC.","us_ma","133487400","https://opencorporates.com/companies/us_ma/133487400","True"
"","","","","","","","","Ben Parker","2016-12-12T19:56:24+00:00","https://opencorporates.com/users/23275","user","OPO HOTEL MANAGER MEMBER CORP","us_dc","EXTUID_4157191","https://opencorporates.com/companies/us_dc/EXTUID_4157191","False"
"","","","","","","","","Ben Parker","2016-12-12T19:57:33+00:00","https://opencorporates.com/users/23275","user","DONALD J. TRUMP FOR PRESIDENT, INC.","us_vt","0324538","https://opencorporates.com/companies/us_vt/0324538","False"
"","","","","","","","","Ben Parker","2016-12-12T19:58:39+00:00","https://opencorporates.com/users/23275","user","DONALD J. TRUMP FOR PRESIDENT, INC.","us_nd","42174100","https://opencorporates.com/companies/us_nd/42174100","True"
"","","","","","","","","Ben Parker","2016-12-12T19:58:58+00:00","https://opencorporates.com/users/23275","user","DONALD J. TRUMP FOR PRESIDENT, INC.","us_wi","D058270","https://opencorporates.com/companies/us_wi/D058270","False"
"","","","","","","","","Ben Parker","2016-12-12T20:14:41+00:00","https://opencorporates.com/users/23275","user","TRUMP MORTGAGE, LLC","us_la","36057304Q","https://opencorporates.com/companies/us_la/36057304Q","True"
"","","","","","","","","Ben Parker","2016-12-12T20:15:04+00:00","https://opencorporates.com/users/23275","user","TRUMP MORTGAGE, LLC","us_ia","319417","https://opencorporates.com/companies/us_ia/319417","True"
"","","","","","","","","Ben Parker","2016-12-12T20:16:01+00:00","https://opencorporates.com/users/23275","user","TRUMP MORTGAGE, LLC","us_md","Z10855872","https://opencorporates.com/companies/us_md/Z10855872","True"
"","","","","","","","","Ben Parker","2016-12-12T20:16:33+00:00","https://opencorporates.com/users/23275","user","TRUMP MORTGAGE, LLC","us_mo","FL0697699","https://opencorporates.com/companies/us_mo/FL0697699","True"
"","","","","","","","","Ben Parker","2016-12-12T20:17:16+00:00","https://opencorporates.com/users/23275","user","TRUMP MORTGAGE, LLC","us_sc","406481","https://opencorporates.com/companies/us_sc/406481","False"
"","","","","","","","","Ben Parker","2016-12-12T20:18:02+00:00","https://opencorporates.com/users/23275","user","TRUMP MORTGAGE, LLC","us_ca","200514410289","https://opencorporates.com/companies/us_ca/200514410289","True"
"","","","","","","","","Ben Parker","2016-12-12T20:18:30+00:00","https://opencorporates.com/users/23275","user","TRUMP MORTGAGE, LLC","us_wv","241645","https://opencorporates.com/companies/us_wv/241645","True"
"","","","","","","","","Ben Parker","2016-12-12T20:18:53+00:00","https://opencorporates.com/users/23275","user","TRUMP MORTGAGE, LLC","us_ks","3860152","https://opencorporates.com/companies/us_ks/3860152","True"
"","","","","","","","","Ben Parker","2016-12-12T20:19:14+00:00","https://opencorporates.com/users/23275","user","TRUMP MORTGAGE, LLC","us_ut","5966849-0161","https://opencorporates.com/companies/us_ut/5966849-0161","True"
"","","","","","","","","Ben Parker","2016-12-12T20:19:33+00:00","https://opencorporates.com/users/23275","user","TRUMP MORTGAGE, LLC","us_ma","383719170","https://opencorporates.com/companies/us_ma/383719170","True"
"","","","","","","","","Ben Parker","2016-12-12T20:19:48+00:00","https://opencorporates.com/users/23275","user","TRUMP MORTGAGE, LLC","us_ar","800071337","https://opencorporates.com/companies/us_ar/800071337","True"
"","","","","","","","","Ben Parker","2016-12-12T20:20:07+00:00","https://opencorporates.com/users/23275","user","TRUMP MORTGAGE, LLC","us_nm","2648822","https://opencorporates.com/companies/us_nm/2648822","True"
"","","","","","","","","Ben Parker","2016-12-12T20:20:30+00:00","https://opencorporates.com/users/23275","user","TRUMP MORTGAGE, LLC","us_oh","1559433","https://opencorporates.com/companies/us_oh/1559433","False"
"","","","","","","","","Ben Parker","2016-12-12T20:20:49+00:00","https://opencorporates.com/users/23275","user","TRUMP MORTGAGE, LLC","us_wi","T039907","https://opencorporates.com/companies/us_wi/T039907","True"
"","","","","","","","","Ben Parker","2016-12-12T20:21:18+00:00","https://opencorporates.com/users/23275","user","TRUMP MORTGAGE, LLC","us_nv","E0704682005-0","https://opencorporates.com/companies/us_nv/E0704682005-0","True"
"","","","","","","","","Ben Parker","2016-12-12T20:23:07+00:00","https://opencorporates.com/users/23275","user","TRUMP MORTGAGE, INC.","us_ca","C2812024","https://opencorporates.com/companies/us_ca/C2812024","True"
"","","","","","","","","Ben Parker","2016-12-12T20:23:51+00:00","https://opencorporates.com/users/23275","user","TRUMP MORTGAGE, INC","us_pa","592161","https://opencorporates.com/companies/us_pa/592161","False"
"","","","","","","","","Ben Parker","2016-12-12T20:24:07+00:00","https://opencorporates.com/users/23275","user","TRUMP MORTGAGE, INC.","us_de","4069239","https://opencorporates.com/companies/us_de/4069239","null"
"","","","","","","","","Ben Parker","2016-12-12T20:25:22+00:00","https://opencorporates.com/users/23275","user","TRUMP MORTGAGE, LLC","us_nh","541457","https://opencorporates.com/companies/us_nh/541457","True"
"","","","","","","","","Ben Parker","2016-12-12T20:41:10+00:00","https://opencorporates.com/users/23275","user","THE TRUMP PLAZA CORPORATION","us_nj","0100119036","https://opencorporates.com/companies/us_nj/0100119036","null"
"","","","","","","","","Ben Parker","2016-12-12T21:09:56+00:00","https://opencorporates.com/users/23275","user","TRUMP MORTGAGE, LLC","us_ok","3712087526","https://opencorporates.com/companies/us_ok/3712087526","True"
"","","","","","","","","Ben Parker","2016-12-12T21:10:05+00:00","https://opencorporates.com/users/23275","user","TRUMP MORTGAGE, LLC","us_ok","3712087526","https://opencorporates.com/companies/us_ok/3712087526","True"
"","","","","","","","","Ben Parker","2016-12-13T08:50:21+00:00","https://opencorporates.com/users/23275","user","TRUMP TAJ MAHAL HOLDING GP, INC.","us_de","2395516","https://opencorporates.com/companies/us_de/2395516","null"
"","","","","","","","","Ben Parker","2016-12-13T08:50:47+00:00","https://opencorporates.com/users/23275","user","TRUMP TAJ MAHAL HOLDING GP, INC.","us_de","2395516","https://opencorporates.com/companies/us_de/2395516","null"
"","","","","","","","","Ben Parker","2016-12-13T13:02:11+00:00","https://opencorporates.com/users/23275","user","MISS UNIVERSE L.P., LLLP","us_ny","4815152","https://opencorporates.com/companies/us_ny/4815152","False"
"","","","","","","","","Ben Parker","2016-12-13T13:02:46+00:00","https://opencorporates.com/users/23275","user","MISS UNIVERSE L.P., LLLP","us_de","2673903","https://opencorporates.com/companies/us_de/2673903","null"
"","","","","","","","","Ben Parker","2016-12-13T17:43:20+00:00","https://opencorporates.com/users/23275","user","WEXFORD HALL, INC.","us_de","2387236","https://opencorporates.com/companies/us_de/2387236","null"
"","","","","","","","","Ben Parker","2016-12-13T17:46:02+00:00","https://opencorporates.com/users/23275","user","WEXFORD HALL INC.","us_ny","82281","https://opencorporates.com/companies/us_ny/82281","True"
"","","","","","","","","Ben Parker","2016-12-13T17:53:56+00:00","https://opencorporates.com/users/23275","user","VH PROPERTY CORP.","us_de","3291746","https://opencorporates.com/companies/us_de/3291746","null"
"","","","","","","","","Ben Parker","2016-12-13T17:54:14+00:00","https://opencorporates.com/users/23275","user","VH PROPERTY CORP.","us_ca","C2263229","https://opencorporates.com/companies/us_ca/C2263229","False"
"","","","","","","","","Ben Parker","2016-12-13T17:57:18+00:00","https://opencorporates.com/users/23275","user","Trump National Golf Club Washington DC LLC","us_va","T0402091","https://opencorporates.com/companies/us_va/T0402091","False"
"","","","","","","","","Ben Parker","2016-12-13T17:57:47+00:00","https://opencorporates.com/users/23275","user","Trump National Golf Club Washington DC Member Corp.","us_va","F1785965","https://opencorporates.com/companies/us_va/F1785965","False"
"","","","","","","","","Ben Parker","2016-12-13T18:00:46+00:00","https://opencorporates.com/users/23275","user","TW VENTURE I LLC","us_de","5434634","https://opencorporates.com/companies/us_de/5434634","null"
"","","","","","","","","Ben Parker","2016-12-13T18:01:06+00:00","https://opencorporates.com/users/23275","user","TW VENTURE I LLC","us_fl","M13000007959","https://opencorporates.com/companies/us_fl/M13000007959","False"
"","","","","","","","","Ben Parker","2016-12-13T18:02:22+00:00","https://opencorporates.com/users/23275","user","TRUMP WORLD PRODUCTIONS LLC","us_de","5046309","https://opencorporates.com/companies/us_de/5046309","null"
"","","","","","","","","Ben Parker","2016-12-13T18:02:37+00:00","https://opencorporates.com/users/23275","user","TRUMP WORLD PRODUCTIONS LLC","us_ny","4151832","https://opencorporates.com/companies/us_ny/4151832","False"
"","","","","","","","","Ben Parker","2016-12-13T18:04:15+00:00","https://opencorporates.com/users/23275","user","TRUMP WORLD PRODUCTIONS LLC","us_dc","EXTUID_4110197","https://opencorporates.com/companies/us_dc/EXTUID_4110197","True"
"","","","","","","","","Ben Parker","2016-12-13T18:04:53+00:00","https://opencorporates.com/users/23275","user","TRUMP WORLD PRODUCTIONS LLC","us_md","Z14359558","https://opencorporates.com/companies/us_md/Z14359558","True"
"","","","","","","","","Ben Parker","2016-12-13T18:05:44+00:00","https://opencorporates.com/users/23275","user","TRUMP PANAMA HOTEL MANAGEMENT LLC","us_ny","4033860","https://opencorporates.com/companies/us_ny/4033860","False"
"","","","","","","","","Ben Parker","2016-12-13T18:06:17+00:00","https://opencorporates.com/users/23275","user","TRUMP PANAMA HOTEL MANAGEMENT LLC","us_de","4856918","https://opencorporates.com/companies/us_de/4856918","null"
"","","","","","","","","Ben Parker","2016-12-13T18:20:55+00:00","https://opencorporates.com/users/23275","user","TRUMP INTERNATIONAL HOTEL HAWAII LLC","us_de","4729416","https://opencorporates.com/companies/us_de/4729416","null"
"","","","","","","","","Ben Parker","2016-12-13T18:21:32+00:00","https://opencorporates.com/users/23275","user","TRUMP INTERNATIONAL HOTEL HAWAII LLC","us_hi","72348C6","https://opencorporates.com/companies/us_hi/72348C6","False"
"","","","","","","","","Ben Parker","2016-12-13T18:28:41+00:00","https://opencorporates.com/users/23275","user","TRUMP GOLF ACQUISITIONS LLC","us_de","4815099","https://opencorporates.com/companies/us_de/4815099","null"
"","","","","","","","","Ben Parker","2016-12-13T19:28:50+00:00","https://opencorporates.com/users/23275","user","SEVEN SPRINGS LLC","us_ny","1980679","https://opencorporates.com/companies/us_ny/1980679","False"
"","","","","","","","","Ben Parker","2016-12-13T19:42:56+00:00","https://opencorporates.com/users/23275","user","ONE CENTRAL PARK WEST PT ASSOCIATES LIMITED PARTNERSHIP","us_de","2325419","https://opencorporates.com/companies/us_de/2325419","null"
"","","","","","","","","Ben Parker","2016-12-13T19:43:08+00:00","https://opencorporates.com/users/23275","user","ONE CENTRAL PARK WEST PT ASSOCIATES LIMITED PARTNERSHIP","us_ny","1703124","https://opencorporates.com/companies/us_ny/1703124","False"
"","","","","","","","","Ben Parker","2016-12-13T19:44:38+00:00","https://opencorporates.com/users/23275","user","MISS UNIVERSE L.P.","us_mo","LF0010224","https://opencorporates.com/companies/us_mo/LF0010224","False"
"","","","","","","","","Ben Parker","2016-12-13T20:02:54+00:00","https://opencorporates.com/users/23275","user","MIDLAND ASSOCIATES, L.L.C.","us_ny","1997487","https://opencorporates.com/companies/us_ny/1997487","False"
"","","","","","","","","Ben Parker","2016-12-13T20:03:32+00:00","https://opencorporates.com/users/23275","user","MAR-A-LAGO CLUB, L.L.C.","us_de","2493787","https://opencorporates.com/companies/us_de/2493787","null"
"","","","","","","","","Ben Parker","2016-12-13T21:28:39+00:00","https://opencorporates.com/users/23275","user","MALC, INC.","us_de","2492566","https://opencorporates.com/companies/us_de/2492566","null"
"","","","","","","","","Ben Parker","2016-12-13T21:30:04+00:00","https://opencorporates.com/users/23275","user","JUPITER GOLF CLUB LLC","us_de","5219789","https://opencorporates.com/companies/us_de/5219789","null"
"","","","","","","","","Ben Parker","2016-12-13T21:33:54+00:00","https://opencorporates.com/users/23275","user","HYDE PARK, LLC","us_nv","LLC7361-1998","https://opencorporates.com/companies/us_nv/LLC7361-1998","False"
"","","","","","","","","Ben Parker","2016-12-13T21:36:06+00:00","https://opencorporates.com/users/23275","user","HWA 1290 V LLC","us_de","4099809","https://opencorporates.com/companies/us_de/4099809","null"
"","","","","","","","","Ben Parker","2016-12-13T21:36:24+00:00","https://opencorporates.com/users/23275","user","HWA 1290 V LLC","us_ny","3312083","https://opencorporates.com/companies/us_ny/3312083","False"
"","","","","","","","","Ben Parker","2016-12-13T21:36:50+00:00","https://opencorporates.com/users/23275","user","HWA 1290 IV LLC","us_de","4099805","https://opencorporates.com/companies/us_de/4099805","null"
"","","","","","","","","Ben Parker","2016-12-13T21:37:02+00:00","https://opencorporates.com/users/23275","user","HWA 1290 IV LLC","us_ny","3312088","https://opencorporates.com/companies/us_ny/3312088","False"
"","","","","","","","","Ben Parker","2016-12-14T14:32:56+00:00","https://opencorporates.com/users/23275","user","HWA 1290 III LLC","us_ny","3312069","https://opencorporates.com/companies/us_ny/3312069","False"
"","","","","","","","","Ben Parker","2016-12-14T14:50:31+00:00","https://opencorporates.com/users/23275","user","HWA 1290 III LLC","us_de","4099804","https://opencorporates.com/companies/us_de/4099804","null"
"","","","","","","","","Ben Parker","2016-12-14T14:54:40+00:00","https://opencorporates.com/users/23275","user","HUDSON WATERFRONT IV CORPORATION","us_de","2451953","https://opencorporates.com/companies/us_de/2451953","null"
"","","","","","","","","Ben Parker","2016-12-14T14:54:56+00:00","https://opencorporates.com/users/23275","user","HUDSON WATERFRONT IV CORPORATION","us_ny","1872364","https://opencorporates.com/companies/us_ny/1872364","False"
"","","","","","","","","Ben Parker","2016-12-14T14:55:02+00:00","https://opencorporates.com/users/23275","user","HUDSON WATERFRONT IV CORPORATION","us_ny","1872364","https://opencorporates.com/companies/us_ny/1872364","False"
"","","","","","","","","Ben Parker","2016-12-14T14:56:35+00:00","https://opencorporates.com/users/23275","user","HUDSON WATERFRONT III CORPORATION","us_de","2451952","https://opencorporates.com/companies/us_de/2451952","null"
"","","","","","","","","Ben Parker","2016-12-14T14:56:51+00:00","https://opencorporates.com/users/23275","user","HUDSON WATERFRONT III CORPORATION","us_ny","1872369","https://opencorporates.com/companies/us_ny/1872369","False"
"","","","","","","","","Ben Parker","2016-12-14T14:58:05+00:00","https://opencorporates.com/users/23275","user","HUDSON WATERFRONT I CORPORATION","us_de","2451947","https://opencorporates.com/companies/us_de/2451947","null"
"","","","","","","","","Ben Parker","2016-12-14T14:58:22+00:00","https://opencorporates.com/users/23275","user","HUDSON WATERFRONT I CORPORATION","us_ny","1872280","https://opencorporates.com/companies/us_ny/1872280","False"
